filepath,label
data/raw\glacier\18162.jpg,glacier
data/raw\glacier\18197.jpg,glacier
data/raw\glacier\18199.jpg,glacier
data/raw\glacier\18221.jpg,glacier
data/raw\glacier\18222.jpg,glacier
data/raw\glacier\18231.jpg,glacier
data/raw\glacier\18233.jpg,glacier
data/raw\glacier\18236.jpg,glacier
data/raw\glacier\18247.jpg,glacier
data/raw\glacier\18253.jpg,glacier
data/raw\glacier\18264.jpg,glacier
data/raw\glacier\18266.jpg,glacier
data/raw\glacier\18293.jpg,glacier
data/raw\glacier\18299.jpg,glacier
data/raw\glacier\18306.jpg,glacier
data/raw\glacier\18328.jpg,glacier
data/raw\glacier\18329.jpg,glacier
data/raw\glacier\18332.jpg,glacier
data/raw\glacier\18336.jpg,glacier
data/raw\glacier\18339.jpg,glacier
data/raw\glacier\18349.jpg,glacier
data/raw\glacier\18351.jpg,glacier
data/raw\glacier\18361.jpg,glacier
data/raw\glacier\18366.jpg,glacier
data/raw\glacier\18374.jpg,glacier
data/raw\glacier\18381.jpg,glacier
data/raw\glacier\18382.jpg,glacier
data/raw\glacier\18400.jpg,glacier
data/raw\glacier\18407.jpg,glacier
data/raw\glacier\18411.jpg,glacier
data/raw\glacier\18420.jpg,glacier
data/raw\glacier\18424.jpg,glacier
data/raw\glacier\18426.jpg,glacier
data/raw\glacier\18430.jpg,glacier
data/raw\glacier\18436.jpg,glacier
data/raw\glacier\18453.jpg,glacier
data/raw\glacier\18493.jpg,glacier
data/raw\glacier\18495.jpg,glacier
data/raw\glacier\18501.jpg,glacier
data/raw\glacier\18505.jpg,glacier
data/raw\glacier\18515.jpg,glacier
data/raw\glacier\18533.jpg,glacier
data/raw\glacier\18541.jpg,glacier
data/raw\glacier\18551.jpg,glacier
data/raw\glacier\18552.jpg,glacier
data/raw\glacier\18566.jpg,glacier
data/raw\glacier\18584.jpg,glacier
data/raw\glacier\18586.jpg,glacier
data/raw\glacier\18597.jpg,glacier
data/raw\glacier\18603.jpg,glacier
data/raw\glacier\18631.jpg,glacier
data/raw\glacier\18638.jpg,glacier
data/raw\glacier\18657.jpg,glacier
data/raw\glacier\18658.jpg,glacier
data/raw\glacier\18680.jpg,glacier
data/raw\glacier\18686.jpg,glacier
data/raw\glacier\18700.jpg,glacier
data/raw\glacier\18709.jpg,glacier
data/raw\glacier\18710.jpg,glacier
data/raw\glacier\18715.jpg,glacier
data/raw\glacier\18736.jpg,glacier
data/raw\glacier\18753.jpg,glacier
data/raw\glacier\18773.jpg,glacier
data/raw\glacier\18781.jpg,glacier
data/raw\glacier\18783.jpg,glacier
data/raw\glacier\18785.jpg,glacier
data/raw\glacier\18808.jpg,glacier
data/raw\glacier\18809.jpg,glacier
data/raw\glacier\18819.jpg,glacier
data/raw\glacier\18820.jpg,glacier
data/raw\glacier\18821.jpg,glacier
data/raw\glacier\18828.jpg,glacier
data/raw\glacier\18829.jpg,glacier
data/raw\glacier\18831.jpg,glacier
data/raw\glacier\18832.jpg,glacier
data/raw\glacier\18834.jpg,glacier
data/raw\glacier\18853.jpg,glacier
data/raw\glacier\18863.jpg,glacier
data/raw\glacier\18864.jpg,glacier
data/raw\glacier\18870.jpg,glacier
data/raw\glacier\18899.jpg,glacier
data/raw\glacier\18906.jpg,glacier
data/raw\glacier\18909.jpg,glacier
data/raw\glacier\18911.jpg,glacier
data/raw\glacier\18916.jpg,glacier
data/raw\glacier\18925.jpg,glacier
data/raw\glacier\18927.jpg,glacier
data/raw\glacier\18929.jpg,glacier
data/raw\glacier\18941.jpg,glacier
data/raw\glacier\18963.jpg,glacier
data/raw\glacier\18989.jpg,glacier
data/raw\glacier\19005.jpg,glacier
data/raw\glacier\19019.jpg,glacier
data/raw\glacier\19020.jpg,glacier
data/raw\glacier\19037.jpg,glacier
data/raw\glacier\19040.jpg,glacier
data/raw\glacier\19044.jpg,glacier
data/raw\glacier\19049.jpg,glacier
data/raw\glacier\19058.jpg,glacier
data/raw\glacier\19067.jpg,glacier
data/raw\glacier\19094.jpg,glacier
data/raw\glacier\19095.jpg,glacier
data/raw\glacier\19097.jpg,glacier
data/raw\glacier\19116.jpg,glacier
data/raw\glacier\19118.jpg,glacier
data/raw\glacier\19121.jpg,glacier
data/raw\glacier\19132.jpg,glacier
data/raw\glacier\19139.jpg,glacier
data/raw\glacier\19154.jpg,glacier
data/raw\glacier\19161.jpg,glacier
data/raw\glacier\19166.jpg,glacier
data/raw\glacier\19170.jpg,glacier
data/raw\glacier\19177.jpg,glacier
data/raw\glacier\19183.jpg,glacier
data/raw\glacier\19197.jpg,glacier
data/raw\glacier\19199.jpg,glacier
data/raw\glacier\19203.jpg,glacier
data/raw\glacier\19205.jpg,glacier
data/raw\glacier\19216.jpg,glacier
data/raw\glacier\19226.jpg,glacier
data/raw\glacier\19230.jpg,glacier
data/raw\glacier\19241.jpg,glacier
data/raw\glacier\19247.jpg,glacier
data/raw\glacier\19252.jpg,glacier
data/raw\glacier\19257.jpg,glacier
data/raw\glacier\19261.jpg,glacier
data/raw\glacier\19272.jpg,glacier
data/raw\glacier\19273.jpg,glacier
data/raw\glacier\19274.jpg,glacier
data/raw\glacier\19284.jpg,glacier
data/raw\glacier\19297.jpg,glacier
data/raw\glacier\19305.jpg,glacier
data/raw\glacier\19319.jpg,glacier
data/raw\glacier\19326.jpg,glacier
data/raw\glacier\19342.jpg,glacier
data/raw\glacier\19350.jpg,glacier
data/raw\glacier\19362.jpg,glacier
data/raw\glacier\19373.jpg,glacier
data/raw\glacier\19377.jpg,glacier
data/raw\glacier\19380.jpg,glacier
data/raw\glacier\19404.jpg,glacier
data/raw\glacier\19412.jpg,glacier
data/raw\glacier\19418.jpg,glacier
data/raw\glacier\19419.jpg,glacier
data/raw\glacier\19425.jpg,glacier
data/raw\glacier\19428.jpg,glacier
data/raw\glacier\19429.jpg,glacier
data/raw\glacier\19441.jpg,glacier
data/raw\glacier\19443.jpg,glacier
data/raw\glacier\19465.jpg,glacier
data/raw\glacier\19478.jpg,glacier
data/raw\glacier\19486.jpg,glacier
data/raw\glacier\19498.jpg,glacier
data/raw\glacier\19502.jpg,glacier
data/raw\glacier\19505.jpg,glacier
data/raw\glacier\19507.jpg,glacier
data/raw\glacier\19517.jpg,glacier
data/raw\glacier\19522.jpg,glacier
data/raw\glacier\19523.jpg,glacier
data/raw\glacier\19534.jpg,glacier
data/raw\glacier\19536.jpg,glacier
data/raw\glacier\19544.jpg,glacier
data/raw\glacier\19545.jpg,glacier
data/raw\glacier\19565.jpg,glacier
data/raw\glacier\19566.jpg,glacier
data/raw\glacier\19567.jpg,glacier
data/raw\glacier\19576.jpg,glacier
data/raw\glacier\19579.jpg,glacier
data/raw\glacier\19580.jpg,glacier
data/raw\glacier\19594.jpg,glacier
data/raw\glacier\19603.jpg,glacier
data/raw\glacier\19609.jpg,glacier
data/raw\glacier\19612.jpg,glacier
data/raw\glacier\19615.jpg,glacier
data/raw\glacier\19622.jpg,glacier
data/raw\glacier\19652.jpg,glacier
data/raw\glacier\19667.jpg,glacier
data/raw\glacier\19683.jpg,glacier
data/raw\glacier\19703.jpg,glacier
data/raw\glacier\19708.jpg,glacier
data/raw\glacier\19737.jpg,glacier
data/raw\glacier\19738.jpg,glacier
data/raw\glacier\19740.jpg,glacier
data/raw\glacier\19746.jpg,glacier
data/raw\glacier\19773.jpg,glacier
data/raw\glacier\19786.jpg,glacier
data/raw\glacier\19798.jpg,glacier
data/raw\glacier\19811.jpg,glacier
data/raw\glacier\19820.jpg,glacier
data/raw\glacier\19824.jpg,glacier
data/raw\glacier\19825.jpg,glacier
data/raw\glacier\19828.jpg,glacier
data/raw\glacier\19834.jpg,glacier
data/raw\glacier\19835.jpg,glacier
data/raw\glacier\19844.jpg,glacier
data/raw\glacier\19860.jpg,glacier
data/raw\glacier\19879.jpg,glacier
data/raw\glacier\19883.jpg,glacier
data/raw\glacier\19894.jpg,glacier
data/raw\glacier\19900.jpg,glacier
data/raw\glacier\19904.jpg,glacier
data/raw\glacier\19920.jpg,glacier
data/raw\glacier\19921.jpg,glacier
data/raw\glacier\19925.jpg,glacier
data/raw\glacier\19926.jpg,glacier
data/raw\glacier\19934.jpg,glacier
data/raw\glacier\19958.jpg,glacier
data/raw\glacier\19975.jpg,glacier
data/raw\glacier\19985.jpg,glacier
data/raw\glacier\19988.jpg,glacier
data/raw\glacier\19990.jpg,glacier
data/raw\glacier\19993.jpg,glacier
data/raw\glacier\20002.jpg,glacier
data/raw\glacier\20007.jpg,glacier
data/raw\glacier\20016.jpg,glacier
data/raw\glacier\20018.jpg,glacier
data/raw\glacier\20024.jpg,glacier
data/raw\glacier\20028.jpg,glacier
data/raw\mountain\1006.jpg,mountain
data/raw\mountain\1019.jpg,mountain
data/raw\mountain\1029.jpg,mountain
data/raw\mountain\1032.jpg,mountain
data/raw\mountain\1040.jpg,mountain
data/raw\mountain\1054.jpg,mountain
data/raw\mountain\1065.jpg,mountain
data/raw\mountain\1067.jpg,mountain
data/raw\mountain\1069.jpg,mountain
data/raw\mountain\1087.jpg,mountain
data/raw\mountain\1127.jpg,mountain
data/raw\mountain\1129.jpg,mountain
data/raw\mountain\1133.jpg,mountain
data/raw\mountain\1140.jpg,mountain
data/raw\mountain\1147.jpg,mountain
data/raw\mountain\1149.jpg,mountain
data/raw\mountain\1151.jpg,mountain
data/raw\mountain\1155.jpg,mountain
data/raw\mountain\1160.jpg,mountain
data/raw\mountain\1165.jpg,mountain
data/raw\mountain\118.jpg,mountain
data/raw\mountain\1181.jpg,mountain
data/raw\mountain\1183.jpg,mountain
data/raw\mountain\1184.jpg,mountain
data/raw\mountain\120.jpg,mountain
data/raw\mountain\1203.jpg,mountain
data/raw\mountain\1209.jpg,mountain
data/raw\mountain\1216.jpg,mountain
data/raw\mountain\122.jpg,mountain
data/raw\mountain\1228.jpg,mountain
data/raw\mountain\1237.jpg,mountain
data/raw\mountain\1238.jpg,mountain
data/raw\mountain\1252.jpg,mountain
data/raw\mountain\1257.jpg,mountain
data/raw\mountain\1262.jpg,mountain
data/raw\mountain\1278.jpg,mountain
data/raw\mountain\1284.jpg,mountain
data/raw\mountain\1287.jpg,mountain
data/raw\mountain\1309.jpg,mountain
data/raw\mountain\1314.jpg,mountain
data/raw\mountain\1327.jpg,mountain
data/raw\mountain\1336.jpg,mountain
data/raw\mountain\1340.jpg,mountain
data/raw\mountain\1344.jpg,mountain
data/raw\mountain\1350.jpg,mountain
data/raw\mountain\1353.jpg,mountain
data/raw\mountain\1357.jpg,mountain
data/raw\mountain\1362.jpg,mountain
data/raw\mountain\1380.jpg,mountain
data/raw\mountain\1389.jpg,mountain
data/raw\mountain\1396.jpg,mountain
data/raw\mountain\1408.jpg,mountain
data/raw\mountain\1412.jpg,mountain
data/raw\mountain\1420.jpg,mountain
data/raw\mountain\1426.jpg,mountain
data/raw\mountain\1432.jpg,mountain
data/raw\mountain\1441.jpg,mountain
data/raw\mountain\1446.jpg,mountain
data/raw\mountain\1454.jpg,mountain
data/raw\mountain\1460.jpg,mountain
data/raw\mountain\1461.jpg,mountain
data/raw\mountain\1464.jpg,mountain
data/raw\mountain\1465.jpg,mountain
data/raw\mountain\1473.jpg,mountain
data/raw\mountain\148.jpg,mountain
data/raw\mountain\1480.jpg,mountain
data/raw\mountain\1500.jpg,mountain
data/raw\mountain\1506.jpg,mountain
data/raw\mountain\1513.jpg,mountain
data/raw\mountain\1526.jpg,mountain
data/raw\mountain\153.jpg,mountain
data/raw\mountain\1538.jpg,mountain
data/raw\mountain\1540.jpg,mountain
data/raw\mountain\1541.jpg,mountain
data/raw\mountain\155.jpg,mountain
data/raw\mountain\1558.jpg,mountain
data/raw\mountain\1559.jpg,mountain
data/raw\mountain\1567.jpg,mountain
data/raw\mountain\1573.jpg,mountain
data/raw\mountain\1582.jpg,mountain
data/raw\mountain\1588.jpg,mountain
data/raw\mountain\1597.jpg,mountain
data/raw\mountain\16.jpg,mountain
data/raw\mountain\1600.jpg,mountain
data/raw\mountain\1602.jpg,mountain
data/raw\mountain\1607.jpg,mountain
data/raw\mountain\1608.jpg,mountain
data/raw\mountain\1609.jpg,mountain
data/raw\mountain\1612.jpg,mountain
data/raw\mountain\1621.jpg,mountain
data/raw\mountain\1628.jpg,mountain
data/raw\mountain\1637.jpg,mountain
data/raw\mountain\1642.jpg,mountain
data/raw\mountain\1645.jpg,mountain
data/raw\mountain\1646.jpg,mountain
data/raw\mountain\1651.jpg,mountain
data/raw\mountain\1658.jpg,mountain
data/raw\mountain\1661.jpg,mountain
data/raw\mountain\1666.jpg,mountain
data/raw\mountain\1674.jpg,mountain
data/raw\mountain\1685.jpg,mountain
data/raw\mountain\1698.jpg,mountain
data/raw\mountain\1699.jpg,mountain
data/raw\mountain\17.jpg,mountain
data/raw\mountain\1700.jpg,mountain
data/raw\mountain\1702.jpg,mountain
data/raw\mountain\1714.jpg,mountain
data/raw\mountain\1721.jpg,mountain
data/raw\mountain\1738.jpg,mountain
data/raw\mountain\1743.jpg,mountain
data/raw\mountain\1755.jpg,mountain
data/raw\mountain\1758.jpg,mountain
data/raw\mountain\177.jpg,mountain
data/raw\mountain\1788.jpg,mountain
data/raw\mountain\1794.jpg,mountain
data/raw\mountain\1799.jpg,mountain
data/raw\mountain\1809.jpg,mountain
data/raw\mountain\1811.jpg,mountain
data/raw\mountain\1813.jpg,mountain
data/raw\mountain\1819.jpg,mountain
data/raw\mountain\1825.jpg,mountain
data/raw\mountain\1826.jpg,mountain
data/raw\mountain\1828.jpg,mountain
data/raw\mountain\1845.jpg,mountain
data/raw\mountain\1860.jpg,mountain
data/raw\mountain\1869.jpg,mountain
data/raw\mountain\1875.jpg,mountain
data/raw\mountain\1883.jpg,mountain
data/raw\mountain\1887.jpg,mountain
data/raw\mountain\1896.jpg,mountain
data/raw\mountain\1898.jpg,mountain
data/raw\mountain\1899.jpg,mountain
data/raw\mountain\1903.jpg,mountain
data/raw\mountain\1907.jpg,mountain
data/raw\mountain\1909.jpg,mountain
data/raw\mountain\1917.jpg,mountain
data/raw\mountain\1919.jpg,mountain
data/raw\mountain\1925.jpg,mountain
data/raw\mountain\1933.jpg,mountain
data/raw\mountain\1936.jpg,mountain
data/raw\mountain\194.jpg,mountain
data/raw\mountain\1956.jpg,mountain
data/raw\mountain\1960.jpg,mountain
data/raw\mountain\1961.jpg,mountain
data/raw\mountain\1962.jpg,mountain
data/raw\mountain\1993.jpg,mountain
data/raw\mountain\1996.jpg,mountain
data/raw\mountain\2003.jpg,mountain
data/raw\mountain\2004.jpg,mountain
data/raw\mountain\2005.jpg,mountain
data/raw\mountain\202.jpg,mountain
data/raw\mountain\2053.jpg,mountain
data/raw\mountain\2054.jpg,mountain
data/raw\mountain\2078.jpg,mountain
data/raw\mountain\2079.jpg,mountain
data/raw\mountain\2087.jpg,mountain
data/raw\mountain\209.jpg,mountain
data/raw\mountain\2105.jpg,mountain
data/raw\mountain\2110.jpg,mountain
data/raw\mountain\2120.jpg,mountain
data/raw\mountain\2134.jpg,mountain
data/raw\mountain\2140.jpg,mountain
data/raw\mountain\2142.jpg,mountain
data/raw\mountain\2147.jpg,mountain
data/raw\mountain\2149.jpg,mountain
data/raw\mountain\2150.jpg,mountain
data/raw\mountain\2161.jpg,mountain
data/raw\mountain\2166.jpg,mountain
data/raw\mountain\2168.jpg,mountain
data/raw\mountain\2174.jpg,mountain
data/raw\mountain\2175.jpg,mountain
data/raw\mountain\2181.jpg,mountain
data/raw\mountain\2183.jpg,mountain
data/raw\mountain\2196.jpg,mountain
data/raw\mountain\2197.jpg,mountain
data/raw\mountain\2199.jpg,mountain
data/raw\mountain\2201.jpg,mountain
data/raw\mountain\2211.jpg,mountain
data/raw\mountain\2218.jpg,mountain
data/raw\mountain\2219.jpg,mountain
data/raw\mountain\2220.jpg,mountain
data/raw\mountain\2230.jpg,mountain
data/raw\mountain\2241.jpg,mountain
data/raw\mountain\2269.jpg,mountain
data/raw\mountain\2281.jpg,mountain
data/raw\mountain\2293.jpg,mountain
data/raw\mountain\2298.jpg,mountain
data/raw\mountain\2303.jpg,mountain
data/raw\mountain\2311.jpg,mountain
data/raw\mountain\232.jpg,mountain
data/raw\mountain\2320.jpg,mountain
data/raw\mountain\234.jpg,mountain
data/raw\mountain\2382.jpg,mountain
data/raw\mountain\2386.jpg,mountain
data/raw\mountain\2388.jpg,mountain
data/raw\mountain\2390.jpg,mountain
data/raw\mountain\2413.jpg,mountain
data/raw\mountain\2416.jpg,mountain
data/raw\mountain\2422.jpg,mountain
data/raw\mountain\2423.jpg,mountain
data/raw\mountain\2428.jpg,mountain
data/raw\mountain\2433.jpg,mountain
data/raw\mountain\2435.jpg,mountain
data/raw\mountain\2448.jpg,mountain
data/raw\mountain\245.jpg,mountain
data/raw\mountain\2455.jpg,mountain
data/raw\mountain\2458.jpg,mountain
data/raw\mountain\2471.jpg,mountain
data/raw\mountain\2477.jpg,mountain
data/raw\mountain\2481.jpg,mountain
data/raw\mountain\2492.jpg,mountain
data/raw\mountain\2505.jpg,mountain
data/raw\mountain\2517.jpg,mountain
data/raw\mountain\2531.jpg,mountain
data/raw\mountain\2539.jpg,mountain
data/raw\mountain\254.jpg,mountain
data/raw\mountain\2543.jpg,mountain
data/raw\mountain\2569.jpg,mountain
data/raw\mountain\2570.jpg,mountain
data/raw\mountain\2571.jpg,mountain
data/raw\mountain\2573.jpg,mountain
data/raw\mountain\2578.jpg,mountain
data/raw\mountain\2579.jpg,mountain
data/raw\mountain\258.jpg,mountain
data/raw\mountain\2590.jpg,mountain
data/raw\mountain\2592.jpg,mountain
data/raw\mountain\2604.jpg,mountain
data/raw\mountain\2605.jpg,mountain
data/raw\mountain\2609.jpg,mountain
data/raw\mountain\2615.jpg,mountain
data/raw\mountain\2618.jpg,mountain
data/raw\mountain\2625.jpg,mountain
data/raw\mountain\2630.jpg,mountain
data/raw\mountain\2635.jpg,mountain
data/raw\mountain\2641.jpg,mountain
data/raw\mountain\2647.jpg,mountain
data/raw\mountain\2660.jpg,mountain
data/raw\mountain\2663.jpg,mountain
data/raw\mountain\2672.jpg,mountain
data/raw\mountain\2677.jpg,mountain
data/raw\mountain\2680.jpg,mountain
data/raw\mountain\2687.jpg,mountain
data/raw\mountain\2702.jpg,mountain
data/raw\mountain\2706.jpg,mountain
data/raw\mountain\2720.jpg,mountain
data/raw\mountain\2721.jpg,mountain
data/raw\mountain\2724.jpg,mountain
data/raw\mountain\2726.jpg,mountain
data/raw\mountain\2730.jpg,mountain
data/raw\mountain\2748.jpg,mountain
data/raw\mountain\2752.jpg,mountain
data/raw\mountain\2753.jpg,mountain
data/raw\mountain\2755.jpg,mountain
data/raw\mountain\276.jpg,mountain
data/raw\mountain\2762.jpg,mountain
data/raw\mountain\2769.jpg,mountain
data/raw\mountain\2772.jpg,mountain
data/raw\mountain\2773.jpg,mountain
data/raw\mountain\2799.jpg,mountain
data/raw\mountain\280.jpg,mountain
data/raw\mountain\2803.jpg,mountain
data/raw\mountain\282.jpg,mountain
data/raw\mountain\2835.jpg,mountain
data/raw\mountain\2853.jpg,mountain
data/raw\mountain\2863.jpg,mountain
data/raw\mountain\2873.jpg,mountain
data/raw\mountain\2875.jpg,mountain
data/raw\mountain\2879.jpg,mountain
data/raw\mountain\288.jpg,mountain
data/raw\mountain\2912.jpg,mountain
data/raw\mountain\2915.jpg,mountain
data/raw\mountain\2919.jpg,mountain
data/raw\mountain\2929.jpg,mountain
data/raw\mountain\293.jpg,mountain
data/raw\mountain\2930.jpg,mountain
data/raw\mountain\2932.jpg,mountain
data/raw\mountain\2943.jpg,mountain
data/raw\mountain\2968.jpg,mountain
data/raw\mountain\297.jpg,mountain
data/raw\mountain\2976.jpg,mountain
data/raw\mountain\2983.jpg,mountain
data/raw\mountain\2984.jpg,mountain
data/raw\mountain\2995.jpg,mountain
data/raw\mountain\2998.jpg,mountain
data/raw\mountain\3005.jpg,mountain
data/raw\mountain\301.jpg,mountain
data/raw\mountain\3024.jpg,mountain
data/raw\mountain\3030.jpg,mountain
data/raw\mountain\3039.jpg,mountain
data/raw\mountain\3044.jpg,mountain
data/raw\mountain\3047.jpg,mountain
data/raw\mountain\305.jpg,mountain
data/raw\mountain\3050.jpg,mountain
data/raw\mountain\3070.jpg,mountain
data/raw\mountain\3081.jpg,mountain
data/raw\mountain\3087.jpg,mountain
data/raw\mountain\3088.jpg,mountain
data/raw\mountain\3090.jpg,mountain
data/raw\mountain\3094.jpg,mountain
data/raw\mountain\3104.jpg,mountain
data/raw\mountain\3111.jpg,mountain
data/raw\mountain\3114.jpg,mountain
data/raw\mountain\3124.jpg,mountain
data/raw\mountain\3125.jpg,mountain
data/raw\mountain\313.jpg,mountain
data/raw\mountain\3138.jpg,mountain
data/raw\mountain\3150.jpg,mountain
data/raw\mountain\3157.jpg,mountain
data/raw\mountain\3162.jpg,mountain
data/raw\mountain\3163.jpg,mountain
data/raw\mountain\3173.jpg,mountain
data/raw\mountain\3178.jpg,mountain
data/raw\mountain\3180.jpg,mountain
data/raw\mountain\3188.jpg,mountain
data/raw\mountain\3190.jpg,mountain
data/raw\mountain\32.jpg,mountain
data/raw\mountain\3210.jpg,mountain
data/raw\mountain\3224.jpg,mountain
data/raw\mountain\3227.jpg,mountain
data/raw\mountain\323.jpg,mountain
data/raw\mountain\3232.jpg,mountain
data/raw\mountain\3234.jpg,mountain
data/raw\mountain\3236.jpg,mountain
data/raw\mountain\3239.jpg,mountain
data/raw\mountain\3241.jpg,mountain
data/raw\mountain\3256.jpg,mountain
data/raw\mountain\3269.jpg,mountain
data/raw\mountain\3275.jpg,mountain
data/raw\mountain\3280.jpg,mountain
data/raw\mountain\3284.jpg,mountain
data/raw\mountain\3291.jpg,mountain
data/raw\mountain\3293.jpg,mountain
data/raw\mountain\3302.jpg,mountain
data/raw\mountain\3305.jpg,mountain
data/raw\mountain\3306.jpg,mountain
data/raw\mountain\3308.jpg,mountain
data/raw\mountain\331.jpg,mountain
data/raw\mountain\3313.jpg,mountain
data/raw\mountain\3337.jpg,mountain
data/raw\mountain\3341.jpg,mountain
data/raw\mountain\3342.jpg,mountain
data/raw\mountain\3358.jpg,mountain
data/raw\mountain\3367.jpg,mountain
data/raw\mountain\3373.jpg,mountain
data/raw\mountain\3385.jpg,mountain
data/raw\mountain\3388.jpg,mountain
data/raw\mountain\3399.jpg,mountain
data/raw\mountain\34.jpg,mountain
data/raw\mountain\3401.jpg,mountain
data/raw\mountain\3423.jpg,mountain
data/raw\mountain\3424.jpg,mountain
data/raw\mountain\3425.jpg,mountain
data/raw\mountain\3437.jpg,mountain
data/raw\mountain\3439.jpg,mountain
data/raw\mountain\3442.jpg,mountain
data/raw\mountain\3446.jpg,mountain
data/raw\mountain\3460.jpg,mountain
data/raw\mountain\3465.jpg,mountain
data/raw\mountain\3476.jpg,mountain
data/raw\mountain\3487.jpg,mountain
data/raw\mountain\3490.jpg,mountain
data/raw\mountain\3509.jpg,mountain
data/raw\mountain\3527.jpg,mountain
data/raw\mountain\3535.jpg,mountain
data/raw\mountain\3548.jpg,mountain
data/raw\mountain\3554.jpg,mountain
data/raw\mountain\3568.jpg,mountain
data/raw\mountain\3569.jpg,mountain
data/raw\mountain\3575.jpg,mountain
data/raw\mountain\3587.jpg,mountain
data/raw\mountain\3592.jpg,mountain
data/raw\mountain\3593.jpg,mountain
data/raw\mountain\3598.jpg,mountain
data/raw\mountain\3599.jpg,mountain
data/raw\mountain\3603.jpg,mountain
data/raw\mountain\3606.jpg,mountain
data/raw\mountain\3608.jpg,mountain
data/raw\mountain\3618.jpg,mountain
data/raw\mountain\3620.jpg,mountain
data/raw\mountain\3629.jpg,mountain
data/raw\mountain\3630.jpg,mountain
data/raw\mountain\364.jpg,mountain
data/raw\mountain\3641.jpg,mountain
data/raw\mountain\3650.jpg,mountain
data/raw\mountain\3657.jpg,mountain
data/raw\mountain\3658.jpg,mountain
data/raw\mountain\366.jpg,mountain
data/raw\mountain\3662.jpg,mountain
data/raw\mountain\3676.jpg,mountain
data/raw\mountain\3685.jpg,mountain
data/raw\mountain\3689.jpg,mountain
data/raw\mountain\369.jpg,mountain
data/raw\mountain\3692.jpg,mountain
data/raw\mountain\3701.jpg,mountain
data/raw\mountain\3712.jpg,mountain
data/raw\mountain\3719.jpg,mountain
data/raw\mountain\3733.jpg,mountain
data/raw\mountain\3742.jpg,mountain
data/raw\mountain\3748.jpg,mountain
data/raw\mountain\3756.jpg,mountain
data/raw\mountain\3765.jpg,mountain
data/raw\mountain\377.jpg,mountain
data/raw\mountain\3779.jpg,mountain
data/raw\mountain\378.jpg,mountain
data/raw\mountain\3786.jpg,mountain
data/raw\mountain\3787.jpg,mountain
data/raw\mountain\3791.jpg,mountain
data/raw\mountain\3794.jpg,mountain
data/raw\mountain\380.jpg,mountain
data/raw\mountain\3806.jpg,mountain
data/raw\mountain\3826.jpg,mountain
data/raw\mountain\3828.jpg,mountain
data/raw\mountain\3849.jpg,mountain
data/raw\mountain\3850.jpg,mountain
data/raw\mountain\3857.jpg,mountain
data/raw\mountain\3858.jpg,mountain
data/raw\mountain\3860.jpg,mountain
data/raw\mountain\3866.jpg,mountain
data/raw\mountain\3872.jpg,mountain
data/raw\mountain\3890.jpg,mountain
data/raw\mountain\3896.jpg,mountain
data/raw\mountain\3898.jpg,mountain
data/raw\mountain\3909.jpg,mountain
data/raw\mountain\3915.jpg,mountain
data/raw\mountain\3934.jpg,mountain
data/raw\mountain\3936.jpg,mountain
data/raw\mountain\3940.jpg,mountain
data/raw\mountain\3941.jpg,mountain
data/raw\mountain\3943.jpg,mountain
data/raw\mountain\395.jpg,mountain
data/raw\mountain\3963.jpg,mountain
data/raw\mountain\3967.jpg,mountain
data/raw\mountain\3969.jpg,mountain
data/raw\mountain\397.jpg,mountain
data/raw\mountain\3973.jpg,mountain
data/raw\mountain\3974.jpg,mountain
data/raw\mountain\3977.jpg,mountain
data/raw\mountain\3978.jpg,mountain
data/raw\mountain\3990.jpg,mountain
data/raw\mountain\3994.jpg,mountain
data/raw\mountain\4009.jpg,mountain
data/raw\mountain\4010.jpg,mountain
data/raw\mountain\402.jpg,mountain
data/raw\mountain\4026.jpg,mountain
data/raw\mountain\4028.jpg,mountain
data/raw\mountain\4062.jpg,mountain
data/raw\mountain\4065.jpg,mountain
data/raw\mountain\4102.jpg,mountain
data/raw\mountain\4117.jpg,mountain
data/raw\mountain\4120.jpg,mountain
data/raw\mountain\414.jpg,mountain
data/raw\mountain\4145.jpg,mountain
data/raw\mountain\4148.jpg,mountain
data/raw\mountain\415.jpg,mountain
data/raw\mountain\4151.jpg,mountain
data/raw\mountain\4154.jpg,mountain
data/raw\mountain\4155.jpg,mountain
data/raw\mountain\4162.jpg,mountain
data/raw\mountain\4163.jpg,mountain
data/raw\mountain\4173.jpg,mountain
data/raw\mountain\4174.jpg,mountain
data/raw\mountain\4189.jpg,mountain
data/raw\mountain\4192.jpg,mountain
data/raw\mountain\42.jpg,mountain
data/raw\mountain\4208.jpg,mountain
data/raw\mountain\4209.jpg,mountain
data/raw\mountain\4215.jpg,mountain
data/raw\mountain\4224.jpg,mountain
data/raw\mountain\4228.jpg,mountain
data/raw\mountain\4234.jpg,mountain
data/raw\mountain\4260.jpg,mountain
data/raw\mountain\4261.jpg,mountain
data/raw\mountain\4263.jpg,mountain
data/raw\mountain\4281.jpg,mountain
data/raw\mountain\4283.jpg,mountain
data/raw\mountain\4299.jpg,mountain
data/raw\mountain\4303.jpg,mountain
data/raw\mountain\4311.jpg,mountain
data/raw\mountain\4316.jpg,mountain
data/raw\mountain\4320.jpg,mountain
data/raw\mountain\4330.jpg,mountain
data/raw\mountain\4339.jpg,mountain
data/raw\mountain\4344.jpg,mountain
