filepath,label
data/raw\street\14720.jpg,street
data/raw\sea\8613.jpg,sea
data/raw\glacier\16226.jpg,glacier
data/raw\glacier\17287.jpg,glacier
data/raw\mountain\6455.jpg,mountain
data/raw\buildings\19608.jpg,buildings
data/raw\forest\923.jpg,forest
data/raw\buildings\17636.jpg,buildings
data/raw\buildings\14295.jpg,buildings
data/raw\glacier\19274.jpg,glacier
data/raw\sea\3196.jpg,sea
data/raw\glacier\12492.jpg,glacier
data/raw\sea\5679.jpg,sea
data/raw\buildings\13124.jpg,buildings
data/raw\sea\4974.jpg,sea
data/raw\street\14171.jpg,street
data/raw\sea\4940.jpg,sea
data/raw\glacier\18407.jpg,glacier
data/raw\glacier\13288.jpg,glacier
data/raw\buildings\18538.jpg,buildings
data/raw\mountain\3111.jpg,mountain
data/raw\street\6103.jpg,street
data/raw\street\10331.jpg,street
data/raw\street\5968.jpg,street
data/raw\buildings\19896.jpg,buildings
data/raw\glacier\12793.jpg,glacier
data/raw\street\6149.jpg,street
data/raw\buildings\15992.jpg,buildings
data/raw\street\7223.jpg,street
data/raw\glacier\16288.jpg,glacier
data/raw\forest\1034.jpg,forest
data/raw\forest\7724.jpg,forest
data/raw\buildings\15398.jpg,buildings
data/raw\glacier\18552.jpg,glacier
data/raw\buildings\18564.jpg,buildings
data/raw\glacier\15831.jpg,glacier
data/raw\sea\4314.jpg,sea
data/raw\mountain\5172.jpg,mountain
data/raw\forest\3781.jpg,forest
data/raw\mountain\5641.jpg,mountain
data/raw\buildings\13477.jpg,buildings
data/raw\street\9087.jpg,street
data/raw\sea\5362.jpg,sea
data/raw\glacier\17957.jpg,glacier
data/raw\sea\1450.jpg,sea
data/raw\forest\5834.jpg,forest
data/raw\glacier\19828.jpg,glacier
data/raw\forest\1372.jpg,forest
data/raw\forest\8124.jpg,forest
data/raw\street\9103.jpg,street
data/raw\glacier\17697.jpg,glacier
data/raw\street\6501.jpg,street
data/raw\sea\934.jpg,sea
data/raw\buildings\15304.jpg,buildings
data/raw\glacier\17105.jpg,glacier
data/raw\forest\4371.jpg,forest
data/raw\glacier\15275.jpg,glacier
data/raw\buildings\17973.jpg,buildings
data/raw\forest\7062.jpg,forest
data/raw\buildings\15956.jpg,buildings
data/raw\sea\6015.jpg,sea
data/raw\buildings\17541.jpg,buildings
data/raw\sea\3061.jpg,sea
data/raw\street\10091.jpg,street
data/raw\glacier\19517.jpg,glacier
data/raw\glacier\14595.jpg,glacier
data/raw\buildings\18283.jpg,buildings
data/raw\mountain\1336.jpg,mountain
data/raw\glacier\17200.jpg,glacier
data/raw\glacier\13093.jpg,glacier
data/raw\glacier\19740.jpg,glacier
data/raw\street\8503.jpg,street
data/raw\mountain\7442.jpg,mountain
data/raw\forest\8633.jpg,forest
data/raw\sea\5183.jpg,sea
data/raw\mountain\1420.jpg,mountain
data/raw\buildings\17236.jpg,buildings
data/raw\sea\8515.jpg,sea
data/raw\mountain\2579.jpg,mountain
data/raw\mountain\1907.jpg,mountain
data/raw\glacier\17120.jpg,glacier
data/raw\mountain\7278.jpg,mountain
data/raw\glacier\16613.jpg,glacier
data/raw\forest\8178.jpg,forest
data/raw\glacier\18299.jpg,glacier
data/raw\buildings\18375.jpg,buildings
data/raw\forest\8899.jpg,forest
data/raw\buildings\14568.jpg,buildings
data/raw\mountain\2147.jpg,mountain
data/raw\glacier\19594.jpg,glacier
data/raw\forest\4413.jpg,forest
data/raw\sea\217.jpg,sea
data/raw\street\8947.jpg,street
data/raw\mountain\5937.jpg,mountain
data/raw\mountain\1357.jpg,mountain
data/raw\buildings\11992.jpg,buildings
data/raw\glacier\12565.jpg,glacier
data/raw\forest\5899.jpg,forest
data/raw\sea\5347.jpg,sea
data/raw\mountain\784.jpg,mountain
data/raw\glacier\14995.jpg,glacier
data/raw\mountain\5298.jpg,mountain
data/raw\sea\7505.jpg,sea
data/raw\sea\2838.jpg,sea
data/raw\glacier\16138.jpg,glacier
data/raw\buildings\12736.jpg,buildings
data/raw\forest\5606.jpg,forest
data/raw\street\10230.jpg,street
data/raw\buildings\16488.jpg,buildings
data/raw\buildings\19901.jpg,buildings
data/raw\sea\2937.jpg,sea
data/raw\street\14915.jpg,street
data/raw\glacier\19835.jpg,glacier
data/raw\mountain\6151.jpg,mountain
data/raw\glacier\15222.jpg,glacier
data/raw\street\14537.jpg,street
data/raw\glacier\15370.jpg,glacier
data/raw\mountain\3969.jpg,mountain
data/raw\glacier\19811.jpg,glacier
data/raw\mountain\7836.jpg,mountain
data/raw\sea\846.jpg,sea
data/raw\glacier\12695.jpg,glacier
data/raw\mountain\4260.jpg,mountain
data/raw\glacier\16797.jpg,glacier
data/raw\mountain\4508.jpg,mountain
data/raw\mountain\2618.jpg,mountain
data/raw\mountain\6656.jpg,mountain
data/raw\forest\1105.jpg,forest
data/raw\mountain\1813.jpg,mountain
data/raw\glacier\12248.jpg,glacier
data/raw\street\16523.jpg,street
data/raw\forest\5002.jpg,forest
data/raw\buildings\12348.jpg,buildings
data/raw\glacier\13899.jpg,glacier
data/raw\glacier\14675.jpg,glacier
data/raw\street\15873.jpg,street
data/raw\mountain\297.jpg,mountain
data/raw\forest\1286.jpg,forest
data/raw\mountain\7139.jpg,mountain
data/raw\glacier\18941.jpg,glacier
data/raw\buildings\13932.jpg,buildings
data/raw\forest\1844.jpg,forest
data/raw\street\8055.jpg,street
data/raw\forest\6341.jpg,forest
data/raw\glacier\17343.jpg,glacier
data/raw\glacier\12845.jpg,glacier
data/raw\glacier\16509.jpg,glacier
data/raw\glacier\14398.jpg,glacier
data/raw\glacier\18110.jpg,glacier
data/raw\forest\5988.jpg,forest
data/raw\street\16054.jpg,street
data/raw\sea\59.jpg,sea
data/raw\mountain\1129.jpg,mountain
data/raw\sea\907.jpg,sea
data/raw\forest\4393.jpg,forest
data/raw\buildings\12973.jpg,buildings
data/raw\buildings\12315.jpg,buildings
data/raw\glacier\18233.jpg,glacier
data/raw\mountain\2573.jpg,mountain
data/raw\forest\3637.jpg,forest
data/raw\glacier\13205.jpg,glacier
data/raw\street\16055.jpg,street
data/raw\buildings\14958.jpg,buildings
data/raw\glacier\11709.jpg,glacier
data/raw\forest\2591.jpg,forest
data/raw\street\7098.jpg,street
data/raw\glacier\12369.jpg,glacier
data/raw\mountain\5393.jpg,mountain
data/raw\street\5794.jpg,street
data/raw\sea\5261.jpg,sea
data/raw\buildings\13027.jpg,buildings
data/raw\buildings\14189.jpg,buildings
data/raw\sea\7948.jpg,sea
data/raw\glacier\14507.jpg,glacier
data/raw\forest\1710.jpg,forest
data/raw\forest\2381.jpg,forest
data/raw\glacier\15550.jpg,glacier
data/raw\forest\2044.jpg,forest
data/raw\buildings\13079.jpg,buildings
data/raw\street\8970.jpg,street
data/raw\glacier\13385.jpg,glacier
data/raw\glacier\13700.jpg,glacier
data/raw\forest\4007.jpg,forest
data/raw\street\5470.jpg,street
data/raw\sea\3327.jpg,sea
data/raw\street\5434.jpg,street
data/raw\forest\1968.jpg,forest
data/raw\glacier\11994.jpg,glacier
data/raw\sea\5810.jpg,sea
data/raw\glacier\18808.jpg,glacier
data/raw\sea\623.jpg,sea
data/raw\sea\6052.jpg,sea
data/raw\forest\472.jpg,forest
data/raw\glacier\15196.jpg,glacier
data/raw\street\8410.jpg,street
data/raw\street\8103.jpg,street
data/raw\forest\1261.jpg,forest
data/raw\buildings\14576.jpg,buildings
data/raw\sea\4095.jpg,sea
data/raw\sea\4805.jpg,sea
data/raw\sea\7868.jpg,sea
data/raw\sea\107.jpg,sea
data/raw\buildings\12221.jpg,buildings
data/raw\street\17025.jpg,street
data/raw\mountain\743.jpg,mountain
data/raw\mountain\4601.jpg,mountain
data/raw\glacier\12732.jpg,glacier
data/raw\sea\851.jpg,sea
data/raw\forest\502.jpg,forest
data/raw\glacier\19824.jpg,glacier
data/raw\street\5593.jpg,street
data/raw\buildings\18917.jpg,buildings
data/raw\sea\5196.jpg,sea
data/raw\sea\5997.jpg,sea
data/raw\street\10681.jpg,street
data/raw\glacier\13667.jpg,glacier
data/raw\sea\7764.jpg,sea
data/raw\street\10022.jpg,street
data/raw\street\15363.jpg,street
data/raw\mountain\7346.jpg,mountain
data/raw\sea\1368.jpg,sea
data/raw\mountain\6518.jpg,mountain
data/raw\forest\768.jpg,forest
data/raw\buildings\11371.jpg,buildings
data/raw\glacier\16069.jpg,glacier
data/raw\buildings\12193.jpg,buildings
data/raw\mountain\1216.jpg,mountain
data/raw\mountain\5730.jpg,mountain
data/raw\glacier\11787.jpg,glacier
data/raw\forest\1199.jpg,forest
data/raw\glacier\17716.jpg,glacier
data/raw\forest\3788.jpg,forest
data/raw\sea\5716.jpg,sea
data/raw\sea\7396.jpg,sea
data/raw\street\7023.jpg,street
data/raw\glacier\15164.jpg,glacier
data/raw\mountain\4281.jpg,mountain
data/raw\mountain\3554.jpg,mountain
data/raw\sea\1175.jpg,sea
data/raw\street\10076.jpg,street
data/raw\forest\8273.jpg,forest
data/raw\sea\6226.jpg,sea
data/raw\glacier\15901.jpg,glacier
data/raw\forest\6223.jpg,forest
data/raw\glacier\19170.jpg,glacier
data/raw\street\14683.jpg,street
data/raw\buildings\13745.jpg,buildings
data/raw\glacier\16715.jpg,glacier
data/raw\sea\8153.jpg,sea
data/raw\forest\650.jpg,forest
data/raw\street\7220.jpg,street
data/raw\sea\1498.jpg,sea
data/raw\buildings\16100.jpg,buildings
data/raw\mountain\4803.jpg,mountain
data/raw\street\9595.jpg,street
data/raw\buildings\17602.jpg,buildings
data/raw\mountain\1526.jpg,mountain
data/raw\mountain\4755.jpg,mountain
data/raw\sea\5045.jpg,sea
data/raw\mountain\4913.jpg,mountain
data/raw\sea\7646.jpg,sea
data/raw\forest\1402.jpg,forest
data/raw\mountain\525.jpg,mountain
data/raw\mountain\7662.jpg,mountain
data/raw\sea\7879.jpg,sea
data/raw\glacier\19773.jpg,glacier
data/raw\street\14746.jpg,street
data/raw\mountain\2196.jpg,mountain
data/raw\sea\2864.jpg,sea
data/raw\street\8671.jpg,street
data/raw\mountain\7693.jpg,mountain
data/raw\mountain\2755.jpg,mountain
data/raw\forest\8471.jpg,forest
data/raw\street\10065.jpg,street
data/raw\glacier\15789.jpg,glacier
data/raw\street\16391.jpg,street
data/raw\mountain\2161.jpg,mountain
data/raw\forest\3348.jpg,forest
data/raw\glacier\13725.jpg,glacier
data/raw\buildings\15293.jpg,buildings
data/raw\buildings\13276.jpg,buildings
data/raw\buildings\16593.jpg,buildings
data/raw\sea\6844.jpg,sea
data/raw\mountain\4316.jpg,mountain
data/raw\glacier\13602.jpg,glacier
data/raw\street\9417.jpg,street
data/raw\buildings\14022.jpg,buildings
data/raw\forest\478.jpg,forest
data/raw\forest\3450.jpg,forest
data/raw\sea\5592.jpg,sea
data/raw\street\5949.jpg,street
data/raw\mountain\4339.jpg,mountain
data/raw\glacier\12502.jpg,glacier
data/raw\buildings\12233.jpg,buildings
data/raw\mountain\2984.jpg,mountain
data/raw\sea\6947.jpg,sea
data/raw\mountain\4859.jpg,mountain
data/raw\glacier\14545.jpg,glacier
data/raw\sea\5096.jpg,sea
data/raw\glacier\16080.jpg,glacier
data/raw\sea\922.jpg,sea
data/raw\forest\1690.jpg,forest
data/raw\street\14567.jpg,street
data/raw\sea\7078.jpg,sea
data/raw\street\14305.jpg,street
data/raw\glacier\19465.jpg,glacier
data/raw\buildings\12716.jpg,buildings
data/raw\buildings\19830.jpg,buildings
data/raw\glacier\13771.jpg,glacier
data/raw\forest\411.jpg,forest
data/raw\buildings\14321.jpg,buildings
data/raw\street\9489.jpg,street
data/raw\buildings\19789.jpg,buildings
data/raw\mountain\5676.jpg,mountain
data/raw\sea\706.jpg,sea
data/raw\mountain\7823.jpg,mountain
data/raw\mountain\202.jpg,mountain
data/raw\sea\200.jpg,sea
data/raw\sea\681.jpg,sea
data/raw\forest\1235.jpg,forest
data/raw\street\8314.jpg,street
data/raw\mountain\6914.jpg,mountain
data/raw\sea\7872.jpg,sea
data/raw\glacier\13734.jpg,glacier
data/raw\street\14671.jpg,street
data/raw\street\6508.jpg,street
data/raw\mountain\1961.jpg,mountain
data/raw\glacier\14845.jpg,glacier
data/raw\street\8995.jpg,street
data/raw\sea\3040.jpg,sea
data/raw\street\6881.jpg,street
data/raw\sea\2967.jpg,sea
data/raw\street\15677.jpg,street
data/raw\forest\8112.jpg,forest
data/raw\sea\4920.jpg,sea
data/raw\mountain\5764.jpg,mountain
data/raw\forest\5250.jpg,forest
data/raw\buildings\18017.jpg,buildings
data/raw\buildings\11605.jpg,buildings
data/raw\forest\4106.jpg,forest
data/raw\street\7839.jpg,street
data/raw\glacier\16847.jpg,glacier
data/raw\street\16799.jpg,street
data/raw\mountain\5698.jpg,mountain
data/raw\forest\5142.jpg,forest
data/raw\street\15298.jpg,street
data/raw\glacier\19523.jpg,glacier
data/raw\street\15773.jpg,street
data/raw\street\7503.jpg,street
data/raw\forest\6968.jpg,forest
data/raw\mountain\5489.jpg,mountain
data/raw\buildings\17457.jpg,buildings
data/raw\glacier\19786.jpg,glacier
data/raw\buildings\13238.jpg,buildings
data/raw\buildings\18846.jpg,buildings
data/raw\mountain\5925.jpg,mountain
data/raw\street\6848.jpg,street
data/raw\mountain\3308.jpg,mountain
data/raw\forest\7285.jpg,forest
data/raw\buildings\12028.jpg,buildings
data/raw\mountain\2150.jpg,mountain
data/raw\street\7154.jpg,street
data/raw\street\16862.jpg,street
data/raw\glacier\19230.jpg,glacier
data/raw\glacier\19197.jpg,glacier
data/raw\mountain\5411.jpg,mountain
data/raw\mountain\3005.jpg,mountain
data/raw\buildings\17718.jpg,buildings
data/raw\street\6352.jpg,street
data/raw\glacier\12004.jpg,glacier
data/raw\buildings\19151.jpg,buildings
data/raw\glacier\19199.jpg,glacier
data/raw\forest\5087.jpg,forest
data/raw\buildings\15045.jpg,buildings
data/raw\mountain\4927.jpg,mountain
data/raw\glacier\17777.jpg,glacier
data/raw\street\15857.jpg,street
data/raw\street\14961.jpg,street
data/raw\glacier\16308.jpg,glacier
data/raw\sea\7447.jpg,sea
data/raw\street\16240.jpg,street
data/raw\buildings\14918.jpg,buildings
data/raw\sea\391.jpg,sea
data/raw\glacier\17994.jpg,glacier
data/raw\mountain\6697.jpg,mountain
data/raw\street\8294.jpg,street
data/raw\street\7192.jpg,street
data/raw\glacier\11663.jpg,glacier
data/raw\forest\1219.jpg,forest
data/raw\street\16437.jpg,street
data/raw\mountain\364.jpg,mountain
data/raw\mountain\120.jpg,mountain
data/raw\street\6136.jpg,street
data/raw\mountain\5779.jpg,mountain
data/raw\mountain\5399.jpg,mountain
data/raw\sea\4211.jpg,sea
data/raw\glacier\17018.jpg,glacier
data/raw\sea\7450.jpg,sea
data/raw\buildings\19150.jpg,buildings
data/raw\street\6204.jpg,street
data/raw\forest\2152.jpg,forest
data/raw\glacier\19044.jpg,glacier
data/raw\buildings\15242.jpg,buildings
data/raw\forest\8565.jpg,forest
data/raw\forest\2032.jpg,forest
data/raw\buildings\17956.jpg,buildings
data/raw\buildings\11700.jpg,buildings
data/raw\mountain\805.jpg,mountain
data/raw\mountain\7745.jpg,mountain
data/raw\glacier\18533.jpg,glacier
data/raw\forest\5575.jpg,forest
data/raw\sea\239.jpg,sea
data/raw\forest\3072.jpg,forest
data/raw\buildings\16456.jpg,buildings
data/raw\glacier\19252.jpg,glacier
data/raw\buildings\19134.jpg,buildings
data/raw\buildings\11595.jpg,buildings
data/raw\forest\1185.jpg,forest
data/raw\forest\4307.jpg,forest
data/raw\street\6825.jpg,street
data/raw\glacier\12343.jpg,glacier
data/raw\street\6562.jpg,street
data/raw\mountain\5156.jpg,mountain
data/raw\mountain\6243.jpg,mountain
data/raw\forest\8778.jpg,forest
data/raw\mountain\1262.jpg,mountain
data/raw\mountain\571.jpg,mountain
data/raw\street\9798.jpg,street
data/raw\mountain\848.jpg,mountain
data/raw\forest\4096.jpg,forest
data/raw\glacier\13652.jpg,glacier
data/raw\sea\5385.jpg,sea
data/raw\sea\3954.jpg,sea
data/raw\glacier\14030.jpg,glacier
data/raw\street\7889.jpg,street
data/raw\glacier\17523.jpg,glacier
data/raw\street\8206.jpg,street
data/raw\street\16919.jpg,street
data/raw\mountain\1628.jpg,mountain
data/raw\street\14559.jpg,street
data/raw\buildings\14661.jpg,buildings
data/raw\buildings\14912.jpg,buildings
data/raw\forest\4848.jpg,forest
data/raw\buildings\15966.jpg,buildings
data/raw\mountain\2120.jpg,mountain
data/raw\buildings\17198.jpg,buildings
data/raw\glacier\17548.jpg,glacier
data/raw\street\8063.jpg,street
data/raw\street\9895.jpg,street
data/raw\mountain\4539.jpg,mountain
data/raw\buildings\16578.jpg,buildings
data/raw\street\6820.jpg,street
data/raw\street\6425.jpg,street
data/raw\glacier\18809.jpg,glacier
data/raw\street\14268.jpg,street
data/raw\buildings\14148.jpg,buildings
data/raw\buildings\13533.jpg,buildings
data/raw\buildings\19280.jpg,buildings
data/raw\forest\5860.jpg,forest
data/raw\mountain\5281.jpg,mountain
data/raw\buildings\13352.jpg,buildings
data/raw\glacier\13955.jpg,glacier
data/raw\mountain\4009.jpg,mountain
data/raw\street\16874.jpg,street
data/raw\mountain\3210.jpg,mountain
data/raw\glacier\12122.jpg,glacier
data/raw\sea\4431.jpg,sea
data/raw\sea\6859.jpg,sea
data/raw\mountain\7551.jpg,mountain
data/raw\street\9926.jpg,street
data/raw\forest\2744.jpg,forest
data/raw\forest\1507.jpg,forest
data/raw\forest\8743.jpg,forest
data/raw\street\5724.jpg,street
data/raw\street\15496.jpg,street
data/raw\buildings\15042.jpg,buildings
data/raw\sea\1251.jpg,sea
data/raw\buildings\12720.jpg,buildings
data/raw\sea\7134.jpg,sea
data/raw\sea\834.jpg,sea
data/raw\forest\7080.jpg,forest
data/raw\street\7309.jpg,street
data/raw\forest\6049.jpg,forest
data/raw\forest\8531.jpg,forest
data/raw\buildings\15749.jpg,buildings
data/raw\mountain\2625.jpg,mountain
data/raw\sea\2806.jpg,sea
data/raw\glacier\15032.jpg,glacier
data/raw\glacier\18821.jpg,glacier
data/raw\mountain\5722.jpg,mountain
data/raw\mountain\1809.jpg,mountain
data/raw\street\16740.jpg,street
data/raw\street\15327.jpg,street
data/raw\mountain\6766.jpg,mountain
data/raw\sea\6561.jpg,sea
data/raw\sea\2891.jpg,sea
data/raw\sea\7735.jpg,sea
data/raw\sea\2971.jpg,sea
data/raw\street\16695.jpg,street
data/raw\sea\2048.jpg,sea
data/raw\glacier\14946.jpg,glacier
data/raw\mountain\5536.jpg,mountain
data/raw\glacier\18753.jpg,glacier
data/raw\sea\1616.jpg,sea
data/raw\sea\1595.jpg,sea
data/raw\forest\6851.jpg,forest
data/raw\street\14909.jpg,street
data/raw\forest\8580.jpg,forest
data/raw\forest\1378.jpg,forest
data/raw\street\7132.jpg,street
data/raw\sea\2508.jpg,sea
data/raw\glacier\18453.jpg,glacier
data/raw\glacier\13264.jpg,glacier
data/raw\glacier\16895.jpg,glacier
data/raw\sea\2934.jpg,sea
data/raw\street\10254.jpg,street
data/raw\mountain\3446.jpg,mountain
data/raw\buildings\13978.jpg,buildings
data/raw\sea\4939.jpg,sea
data/raw\glacier\13521.jpg,glacier
data/raw\forest\1331.jpg,forest
data/raw\mountain\4673.jpg,mountain
data/raw\forest\853.jpg,forest
data/raw\glacier\18381.jpg,glacier
data/raw\mountain\4406.jpg,mountain
data/raw\forest\4899.jpg,forest
data/raw\mountain\1642.jpg,mountain
data/raw\glacier\19019.jpg,glacier
data/raw\mountain\4608.jpg,mountain
data/raw\forest\3155.jpg,forest
data/raw\forest\6131.jpg,forest
data/raw\glacier\19934.jpg,glacier
data/raw\buildings\17560.jpg,buildings
data/raw\forest\5825.jpg,forest
data/raw\mountain\6406.jpg,mountain
data/raw\buildings\12172.jpg,buildings
data/raw\street\7656.jpg,street
data/raw\sea\7961.jpg,sea
data/raw\mountain\7103.jpg,mountain
data/raw\glacier\14159.jpg,glacier
data/raw\buildings\12943.jpg,buildings
data/raw\street\16352.jpg,street
data/raw\mountain\3629.jpg,mountain
data/raw\street\9959.jpg,street
data/raw\glacier\13635.jpg,glacier
data/raw\buildings\12280.jpg,buildings
data/raw\forest\2787.jpg,forest
data/raw\sea\5368.jpg,sea
data/raw\sea\6843.jpg,sea
data/raw\street\9004.jpg,street
data/raw\glacier\15556.jpg,glacier
data/raw\forest\7914.jpg,forest
data/raw\glacier\11843.jpg,glacier
data/raw\forest\6532.jpg,forest
data/raw\street\5893.jpg,street
data/raw\buildings\11788.jpg,buildings
data/raw\forest\2018.jpg,forest
data/raw\buildings\15374.jpg,buildings
data/raw\street\14486.jpg,street
data/raw\forest\6441.jpg,forest
data/raw\sea\8244.jpg,sea
data/raw\street\15739.jpg,street
data/raw\sea\7659.jpg,sea
data/raw\street\7275.jpg,street
data/raw\mountain\5295.jpg,mountain
data/raw\buildings\13383.jpg,buildings
data/raw\sea\4471.jpg,sea
data/raw\forest\8790.jpg,forest
data/raw\forest\1533.jpg,forest
data/raw\mountain\6472.jpg,mountain
data/raw\sea\8643.jpg,sea
data/raw\sea\2959.jpg,sea
data/raw\sea\4729.jpg,sea
data/raw\buildings\13982.jpg,buildings
data/raw\street\9327.jpg,street
data/raw\mountain\1327.jpg,mountain
data/raw\buildings\18115.jpg,buildings
data/raw\forest\3687.jpg,forest
data/raw\glacier\19425.jpg,glacier
data/raw\sea\6373.jpg,sea
data/raw\street\15494.jpg,street
data/raw\forest\1851.jpg,forest
data/raw\glacier\19380.jpg,glacier
data/raw\mountain\5422.jpg,mountain
data/raw\mountain\6601.jpg,mountain
data/raw\buildings\19776.jpg,buildings
data/raw\street\14864.jpg,street
data/raw\street\16139.jpg,street
data/raw\forest\8860.jpg,forest
data/raw\mountain\6295.jpg,mountain
data/raw\glacier\14536.jpg,glacier
data/raw\mountain\6440.jpg,mountain
data/raw\forest\247.jpg,forest
data/raw\mountain\7581.jpg,mountain
data/raw\street\6573.jpg,street
data/raw\sea\606.jpg,sea
data/raw\street\6635.jpg,street
data/raw\forest\8219.jpg,forest
data/raw\buildings\12996.jpg,buildings
data/raw\glacier\13980.jpg,glacier
data/raw\glacier\18128.jpg,glacier
data/raw\buildings\14182.jpg,buildings
data/raw\street\9114.jpg,street
data/raw\mountain\1473.jpg,mountain
data/raw\buildings\17425.jpg,buildings
data/raw\sea\3268.jpg,sea
data/raw\glacier\15467.jpg,glacier
data/raw\sea\3192.jpg,sea
data/raw\mountain\2149.jpg,mountain
data/raw\forest\2512.jpg,forest
data/raw\street\10238.jpg,street
data/raw\street\8280.jpg,street
data/raw\glacier\15033.jpg,glacier
data/raw\glacier\13821.jpg,glacier
data/raw\forest\7056.jpg,forest
data/raw\glacier\13775.jpg,glacier
data/raw\mountain\500.jpg,mountain
data/raw\buildings\11363.jpg,buildings
data/raw\sea\4038.jpg,sea
data/raw\forest\1657.jpg,forest
data/raw\mountain\2730.jpg,mountain
data/raw\sea\6302.jpg,sea
data/raw\mountain\3138.jpg,mountain
data/raw\forest\7852.jpg,forest
data/raw\forest\4835.jpg,forest
data/raw\buildings\15674.jpg,buildings
data/raw\glacier\19920.jpg,glacier
data/raw\sea\3607.jpg,sea
data/raw\forest\7140.jpg,forest
data/raw\mountain\7167.jpg,mountain
data/raw\forest\3329.jpg,forest
data/raw\buildings\14968.jpg,buildings
data/raw\forest\7490.jpg,forest
data/raw\mountain\4638.jpg,mountain
data/raw\street\10618.jpg,street
data/raw\forest\5861.jpg,forest
data/raw\sea\8469.jpg,sea
data/raw\forest\2800.jpg,forest
data/raw\buildings\14916.jpg,buildings
data/raw\street\14871.jpg,street
data/raw\forest\814.jpg,forest
data/raw\sea\652.jpg,sea
data/raw\street\9989.jpg,street
data/raw\forest\4543.jpg,forest
data/raw\sea\6776.jpg,sea
data/raw\sea\1421.jpg,sea
data/raw\street\5983.jpg,street
data/raw\forest\6112.jpg,forest
data/raw\buildings\12160.jpg,buildings
data/raw\buildings\19101.jpg,buildings
data/raw\sea\5976.jpg,sea
data/raw\forest\8412.jpg,forest
data/raw\street\6865.jpg,street
data/raw\sea\7935.jpg,sea
data/raw\mountain\3794.jpg,mountain
data/raw\sea\3504.jpg,sea
data/raw\forest\6258.jpg,forest
data/raw\buildings\13951.jpg,buildings
data/raw\mountain\6385.jpg,mountain
data/raw\forest\4177.jpg,forest
data/raw\forest\4321.jpg,forest
data/raw\mountain\5890.jpg,mountain
data/raw\mountain\3618.jpg,mountain
data/raw\mountain\5515.jpg,mountain
data/raw\buildings\17235.jpg,buildings
data/raw\mountain\148.jpg,mountain
data/raw\glacier\16416.jpg,glacier
data/raw\street\9362.jpg,street
data/raw\glacier\17958.jpg,glacier
data/raw\glacier\17915.jpg,glacier
data/raw\glacier\12473.jpg,glacier
data/raw\glacier\16492.jpg,glacier
data/raw\glacier\12011.jpg,glacier
data/raw\forest\4820.jpg,forest
data/raw\glacier\16066.jpg,glacier
data/raw\buildings\18755.jpg,buildings
data/raw\glacier\19576.jpg,glacier
data/raw\street\9014.jpg,street
data/raw\sea\2529.jpg,sea
data/raw\forest\7709.jpg,forest
data/raw\glacier\14547.jpg,glacier
data/raw\glacier\19603.jpg,glacier
data/raw\glacier\15414.jpg,glacier
data/raw\buildings\13901.jpg,buildings
data/raw\buildings\15227.jpg,buildings
data/raw\buildings\18934.jpg,buildings
data/raw\street\9236.jpg,street
data/raw\glacier\13267.jpg,glacier
data/raw\glacier\12039.jpg,glacier
data/raw\glacier\18266.jpg,glacier
data/raw\street\14846.jpg,street
data/raw\mountain\1203.jpg,mountain
data/raw\mountain\1996.jpg,mountain
data/raw\sea\8062.jpg,sea
data/raw\mountain\6129.jpg,mountain
data/raw\street\7604.jpg,street
data/raw\sea\3266.jpg,sea
data/raw\glacier\19139.jpg,glacier
data/raw\buildings\16594.jpg,buildings
data/raw\mountain\1608.jpg,mountain
data/raw\sea\3784.jpg,sea
data/raw\buildings\12692.jpg,buildings
data/raw\sea\7901.jpg,sea
data/raw\glacier\13228.jpg,glacier
data/raw\sea\4093.jpg,sea
data/raw\buildings\13779.jpg,buildings
data/raw\mountain\737.jpg,mountain
data/raw\street\9188.jpg,street
data/raw\forest\6098.jpg,forest
data/raw\street\5453.jpg,street
data/raw\sea\62.jpg,sea
data/raw\mountain\2433.jpg,mountain
data/raw\mountain\6367.jpg,mountain
data/raw\glacier\16490.jpg,glacier
data/raw\buildings\19108.jpg,buildings
data/raw\mountain\1607.jpg,mountain
data/raw\buildings\11477.jpg,buildings
data/raw\forest\175.jpg,forest
data/raw\buildings\19806.jpg,buildings
data/raw\street\7116.jpg,street
data/raw\mountain\6671.jpg,mountain
data/raw\mountain\1909.jpg,mountain
data/raw\glacier\15175.jpg,glacier
data/raw\glacier\16670.jpg,glacier
data/raw\glacier\16852.jpg,glacier
data/raw\forest\3958.jpg,forest
data/raw\buildings\15291.jpg,buildings
data/raw\glacier\15660.jpg,glacier
data/raw\street\6515.jpg,street
data/raw\forest\1870.jpg,forest
data/raw\mountain\2995.jpg,mountain
data/raw\sea\4617.jpg,sea
data/raw\street\8111.jpg,street
data/raw\glacier\18586.jpg,glacier
data/raw\street\10516.jpg,street
data/raw\glacier\17027.jpg,glacier
data/raw\buildings\17771.jpg,buildings
data/raw\glacier\19118.jpg,glacier
data/raw\street\9278.jpg,street
data/raw\forest\1505.jpg,forest
data/raw\buildings\14704.jpg,buildings
data/raw\forest\4616.jpg,forest
data/raw\street\10369.jpg,street
data/raw\mountain\7539.jpg,mountain
data/raw\buildings\17453.jpg,buildings
data/raw\street\17138.jpg,street
data/raw\forest\757.jpg,forest
data/raw\glacier\18162.jpg,glacier
data/raw\street\14440.jpg,street
data/raw\buildings\15026.jpg,buildings
